mi1mg1,name1,team2,name2,team3,name3,team4,name4,itemcode,mi1mlb,BrandNameDescr
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,1940386,DRUMSTICK ΝΩΠΟ ΝΙΤΣΙΑΚΟΣ 650ΓΡ ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,2137313,ΦΤΕΡΟΥΓΕΣ ΚΟΤΟΠΟΥΛΟ ΝΙΤΣΙΑΚΟΣ ΝΩΠΕΣ 800ΓΡ ΣΥΣΚΕΥΑΣΜΕΝΟ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,2616233,ΜΠΟΥΤΙ ΚΟΤΟΠ ΦΙΛΕΤΟ MIMIKOS ΝΩΠΟ 650ΓΡ ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,2616258,ΦΙΛΕΤΟ ΣΤΗΘΟΣ ΚΟΤΟΠΟΥΛΟ MIMIKOS ΝΩΠΟ 650ΓΡ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,2616316,ΜΠΟΥΤΙΑ ΚΟΤΟΠΟΥΛΟ ΝΩΠΑ MIMIKOS ΟΛΟΚΛΗΡΑ 800ΓΡ+400ΓΡ ΔΩΡΟ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117050,Παραπροιόντα κοτόπουλου νωπά συσκ,3141637,ΜΠΟΥΤΑΚΙΑ ΚΟΤΟΠΟΥΛΟ MIMIKOS 590ΓΡ+120ΓΡ ΔΩΡΟ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,1186634,GORDON BLUE MIMIKOS 480ΓΡ ΝΩΠO,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,1451509,λουκάνικα κοτόπουλου WUDY ΑΙΑ Ιταλίας 1κιλό,AIA ΚΡΕΑΤΟΣΚΕΥΑΣΜΑΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,1641802,ΦΙΛΕΤΟ ΚΟΤΟΠΟΥΛΟ ΠΑΝΕ ΠΙΝΔΟΣ 430ΓΡ ΝΩΠΟ,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,1641810,CHICKEN NUGGETS ΠΙΝΔΟΣ 450ΓΡ ΝΩΠΟ,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,1641828,GORDON BLEU ΚΟΤΟΠΟΥΛΟ ΠΙΝΔΟΣ 370ΓΡ ΝΩΠΟ,ΠΙΝΔΟΣ ΚΟΤΟΠΟΥΛΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2488799,ΜΠΙΦΤΕΚΙ ΚΟΤΟΠΟΥΛΟ MIMIKOS 360ΓΡ ΝΩΠΑ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2488815,ΦΙΛΕΤΙΝΙΑ ΠΑΝΕ MIMIKOS 400ΓΡ ΝΩΠΑ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2615714,ΛΟΥΚΑΝΙΚΟ ΚΟΤΑΣ ΙΤΑΛΙΑΣ 1KΙΛΟ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ AMADORI ΚΡΕΟΠΩΛΕΙΟΥ,AMADORI ΠΟΥΛΕΡΙΚΑ-ΠΑΡΑΓ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2616274,ΣΝΙΤΣΕΛ ΚΟΤΟΠΟΥΛΟ MIMIKOS ΝΩΠΟ 470ΓΡ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2616282,NUGGETS ΚΟΤΟΠΟΥΛΟ MIMIKOS ΝΩΠΟ 480ΓΡ,MIMIKOS
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2650455,ΛΟΥΚΑΝΙΚΑ ΚΟΤΟΠΟΥΛΟ ΓΑΛΟΠΟΥΛΑ WUDY 500γρ. ΙΤΑΛΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,AIA ΚΡΕΑΤΟΣΚΕΥΑΣΜΑΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,2653145,ΛΟΥΚΑΝΙΚΑ ΚΟΤΟΠΟΥΛΟ ΓΑΛΟΠΟΥΛΑ WUDY ΓΕΜΙΣΤΑ 150γρ. ΙΤΑΛΙΑΣ ΚΡΕΟΠΩΛΕΙΟΥ,AIA ΚΡΕΑΤΟΣΚΕΥΑΣΜΑΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3004868,ΛΟΥΚΑΝΙΚΑ MR GRAND HOT DOG 880ΓΡ,MR GRAND ΙΔΙΩΤΙΚΗ ΕΤΙΚΕΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3316189,ΣΝΙΤΣΕΛ ΚΟΤΟΠΟΥΛΟ ΝΙΤΣΙΑΚΟΣ ΠΑΝΕ ΝΩΠΟ 420ΓΡ ΕΛΛΗΝΙΚΟ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3316221,NUGGETS ΚΟΤΟΠΟΥΛΟ ΝΙΤΣΙΑΚΟΣ ΠΑΝΕ 450ΓΡ ΝΩΠΟ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3316239,GORDON BLUE ΚΟΤΟΠΟΥΛΟ ΝΙΤΣΙΑΚΟΣ ΠΑΝΕ ΝΩΠΟ 400ΓΡ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3672136,ΣΝΙΤΣΕΛ ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΠΑΝΕ ΝΩΠΟ 850ΓΡ ΝΙΤΣΙΑΚΟΣ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3672227,CORDON BLEU ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΝΙΤΣΙΑΚΟΣ ΠΑΝΕ ΝΩΠΟ 850ΓΡ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011170,ΚΟΤΟΠΟΥΛΑ,01117055,Παρασκευάσματα κοτόπουλου νωπά συσκ,3672235,NUGGETS ΚΟΤΟΠΟΥΛΟ ΕΛΛΗΝΙΚΟ ΠΑΝΕ ΝΩΠΟ 850ΓΡ ΝΙΤΣΙΑΚΟΣ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011180,ΠΟΥΛΕΡΙΚΑ ΔΙΑΦΟΡΑ,01118050,Γαλοπούλες ολόκληρες-τεμαχ νωπές συσκ,0819789,ΓΑΛΟΠΟΥΛΑ ΙΤΑΛΙΑΣ ΣΥΣΚΕΥΑΣΜΕΝΗ ΝΩΠΗ ΚΡΕΟΠΩΛΕΙΟΥ,NO BRAND
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011180,ΠΟΥΛΕΡΙΚΑ ΔΙΑΦΟΡΑ,01118050,Γαλοπούλες ολόκληρες-τεμαχ νωπές συσκ,3316270,ΦΙΛΕΤΟ ΣΤΗΘΟΣ ΓΑΛΟΠΟΥΛΑΣ ΝΙΤΣΙΑΚΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0111,ΚΡΕΟΠΩΛΕΙΟ,011180,ΠΟΥΛΕΡΙΚΑ ΔΙΑΦΟΡΑ,01118050,Γαλοπούλες ολόκληρες-τεμαχ νωπές συσκ,3316288,ΜΠΟΥΤΙ ΓΑΛΟΠΟΥΛΑΣ ΝΙΤΣΙΑΚΟΣ ΣΥΣΚΕΥΑΣΜΕΝΟ,ΝΙΤΣΙΑΚΟΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,0921239,ΖΑΜΠΟΝ ΜΠΟΥΤΙ FOUANTRE ΥΦΑΝΤΗΣ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,2091585,ΖΑΜΠΟΝ ΜΠΟΥΤΙ ΝΙΚΑ 0-3%ΛΙΠΑΡΑ ΧΥΜΑ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,2208809,ΖΑΜΠΟΝ LE FOUE ΚΑΠΝΙΣΤΟ ΓΑΛΛΙΑΣ ΧΥΜΑ,EUROFOOD
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,2690063,ΖΑΜΠΟΝ ΜΠΟΥΤΙ ΝΙΚΑΣ FUEGO ΚΑΠΝΙΣΤΟ ΧΥΜΑ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,3292463,ΖΑΜΠΟΝ ΜΠΟΥΤΙ ΚΑΠΝΙΣΤΟ ΟΒΑΛ ΛΑΚΩΝΙΚΗ ΧΥΜΑ,BRELLE ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,3327350,ΧΟΙΡΙΝΟ ΨΗΤΟ ΜΕ ΠΙΠΕΡΙ RAGBY SARY ΧΥΜΑ,NO BRAND
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121010,Ζαμπόν κιλό,3605730,ΖΑΜΠΟΝ ΜΠΟΥΤΙ ΚΑΠΝΙΣΤΟ SARY ΧΥΜΑ,NO BRAND
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121020,Ωμοπλάτη-Τ.Ζαμπόν κιλό,0058818,ΩΜΟΠΛΑΤΗ ΧΟΙΡΙΝΗ ΝΙΚΑ ΓΙΑ ΣΑΝΤΟΥΙΤΣ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121020,Ωμοπλάτη-Τ.Ζαμπόν κιλό,0061440,ΩΜΟΠΛΑΤΗ ΠΑΣΣΙΑ ΠΙΚ-ΝΙΚ ΠΑΣΣΙΑ ΧΥΜΑ,ΠΑΣΣΙΑΣ ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121020,Ωμοπλάτη-Τ.Ζαμπόν κιλό,2405819,ΩΜΟΠΛΑΤΗ MR GRAND XYMA,MR GRAND ΙΔΙΩΤΙΚΗ ΕΤΙΚΕΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,0059030,ΣΑΛΑΜΙ ΑΕΡΟΣ ΝΙΚΑΣ ΘΑΣΟΥ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,0059246,ΣΑΛΑΜΙ ΑΕΡΟΣ ΝΙΚΑ ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ FUEGO,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,0059386,σαλάμι τ.Ουγγαρίας ΠΑΣΣΙΑΣ το κιλό,ΠΑΣΣΙΑΣ ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,0588897,ΣΑΛΑΜΙ ΑΕΡΟΣ ΥΦΑΝΤΗΣ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,0921213,ΣΑΛΑΜΙ ΑΕΡΟΣ ΥΦΑΝΤΗ ΕΛΛΗΝΙΚΟ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,1592492,ΣΑΛΑΜΙ ΑΕΡΟΣ ΝΙΚΑΣ 72 ΜΕΓΑΛΟ ΧΥΜΑ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,2416204,ΣΑΛΑΜΙ ΛΕΥΚΑΔΟΣ ΧΥΜΑ EUROFOOD,EUROFOOD
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3053972,ΣΑΛΑΜΙ ΑΕΡΟΣ MR GRAND ΧΥΜΑ,MR GRAND ΙΔΙΩΤΙΚΗ ΕΤΙΚΕΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3131489,ΣΑΛΑΜΙ ΑΕΡΟΣ FERRANO ΥΦΑΝΤΗΣ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3293081,ΣΑΛΑΜΙ ΑΕΡΟΣ ΠΙΚΑΝΤΙΚΟ ΣΠΑΡΤΗΣ ΛΑΚΩΝΙΚΗ ΧΥΜΑ,BRELLE ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3293107,ΣΑΛΑΜΙ ΑΕΡΟΣ ΜΥΣΤΡΑΣ ΛΑΚΩΝΙΚΗ ΧΥΜΑ,BRELLE ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3511136,ΣΑΛΑΜΙ ΥΦΑΝΤΗΣ ΑΕΡΟΣ ΠΙΚΑΝΤΙΚΟ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121030,Σαλάμι αέρος κιλό,3576113,ΣΑΛΑΜΙ ΑΕΡΟΣ ΜΠΟΥΚΙΤΣΕΣ ΜΥΣΤΡΑΣ ΧΥΜΑ ΛΑΚΩΝΙΚΗ,BRELLE ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,0059527,ΜΟΡΤΑΔΕΛΛΑ ΙΤΑΛΙΑΣ ΠΑΣΣΙΑ ΧΥΜΑ,ΠΑΣΣΙΑΣ ΑΛΛΑΝΤΙΚΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,0632851,ΜΟΡΤΑΔΕΛΑ ΒΡΑΣΤΗ ΥΦΑΝΤΗΣ TOP ΚΑΦΕ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,2245983,ΜΟΡΤΑΔΕΛΑ ΙΤΑΛΙΑΣ LEONCINI ΧΥΜΑ,EUROFOOD
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,2737336,ΜΟΡΤΑΔΕΛΑ ΒΡΑΣΤΗ MR GRAND ΧΥΜΑ,MR GRAND ΙΔΙΩΤΙΚΗ ΕΤΙΚΕΤΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,3131471,ΜΟΡΤΑΔΕΛΑ FERRANO ΥΦΑΝΤΗΣ ΧΥΜΑ,ΥΦΑΝΤΗΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,3327426,ΜΟΡΤΑΔΕΛΛΑ ΔΡΑΜΑΣ SARY ΧΥΜΑ,NO BRAND
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121040,Μορταδέλα κιλό,3575289,ΜΟΡΤΑΔΕΛΑ ΒΡΑΣΤΗ ΦΙΛΙΚΟ CRETA FARMS ΧΥΜΑ,CRETA FAMILY
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121045,Πάριζα κιλό,0058842,ΠΑΡΙΖΑ ΝΙΚΑ ΓΙΑ ΤΟΣΤ ΒΡΑΣΤΗ ΤΕΤΡΑΓΩΝΗ,ΝΙΚΑΣ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121045,Πάριζα κιλό,0061226,πάριζα τοστ τετράγωνη ΕΔΕΣΜΑ  το κιλό,ΕΔΕΣΜΑ
01,ΦΡΕΣΚΑ ΠΡΟΙΟΝΤΑ,0112,ΑΛΛΑΝΤΙΚΑ-ΑΛΙΠΑΣΤΑ COUPE ΧΥΜΑ,011210,ΑΛΛΑΝΤΙΚΑ/ΚΙΛΟ,01121045,Πάριζα κιλό,0061457,ΠΑΡΙΖΑ ΠΑΣΣΙΑ ΦΟΡΜΑ ΤΕΤΡΑΓΩΝΗ ΧΥΜΑ,ΠΑΣΣΙΑΣ ΑΛΛΑΝΤΙΚΑ
